VERSION;7.2.1.201802190531
DATE;25/08/2018 12:06
ITERATION;MODEL;OBJECTIVE FUNCTION;VALUE
1;base0019;NQDS BHP WELL INJ5;-0.3828022962814126
1;base0019;NQDS QWI WELL INJ6;0.0
1;base0019;NQDS BHP WELL INJ6;-0.2603509999779537
1;base0019;NQDS QWI WELL INJ7;0.0
1;base0019;NQDS BHP WELL INJ7;-1.504793374073843
1;base0019;NQDS QWI WELL INJ8;0.0
1;base0019;NQDS BHP WELL INJ8;-0.1980251097013177
1;base0019;NQDS QWI WELL INJ9;0.0
1;base0019;NQDS BHP WELL INJ9;-0.5149235154700698
1;base0020;NQDS QL WELL WILDCAT;3.708504525141004E-10
1;base0020;NQDS QW WELL WILDCAT;-2.540701945356171
1;base0020;NQDS QO WELL WILDCAT;0.07009069262893151
1;base0020;NQDS BHP WELL WILDCAT;-0.6454966998560545
1;base0020;NQDS QL WELL PROD1;5.047444654750915E-10
1;base0020;NQDS QW WELL PROD1;1.578702270520846
1;base0020;NQDS QO WELL PROD1;-0.1463951356422654
1;base0020;NQDS BHP WELL PROD1;-0.2442862325527578
1;base0020;NQDS QL WELL PROD2;-4.954663348357241E-10
1;base0020;NQDS QW WELL PROD2;-4.573635657117339
1;base0020;NQDS QO WELL PROD2;1.030474436643783
1;base0020;NQDS BHP WELL PROD2;-0.1584962743215427
1;base0020;NQDS QL WELL PROD3;1.382060663047669E-10
1;base0020;NQDS QW WELL PROD3;0.3249991712249455
1;base0020;NQDS QO WELL PROD3;-0.002884283219072551
1;base0020;NQDS BHP WELL PROD3;-0.5447653302173358
1;base0020;NQDS QL WELL PROD4;2.891443257791556E-10
1;base0020;NQDS QW WELL PROD4;9.877131527077992
1;base0020;NQDS QO WELL PROD4;-0.7496107984703047
1;base0020;NQDS BHP WELL PROD4;-0.4489757055578136
1;base0020;NQDS QL WELL PROD5;-1.394881079950859E-10
1;base0020;NQDS QW WELL PROD5;0.0172927832135117
1;base0020;NQDS QO WELL PROD5;-1.301622480462442E-4
1;base0020;NQDS BHP WELL PROD5;-4.508838106054088
1;base0020;NQDS QL WELL PROD6;8.921426848633236E-14
1;base0020;NQDS QW WELL PROD6;-76.73360905810343
1;base0020;NQDS QO WELL PROD6;3.013829109008083
1;base0020;NQDS BHP WELL PROD6;-0.4731852633840658
1;base0020;NQDS QL WELL PROD7;-4.690217405222254E-10
1;base0020;NQDS QW WELL PROD7;-36.8257239433048
1;base0020;NQDS QO WELL PROD7;4.152901882615352
1;base0020;NQDS BHP WELL PROD7;-0.4591699257928355
1;base0020;NQDS QL WELL PROD8;-1.556605235125671E-10
1;base0020;NQDS QW WELL PROD8;-17.47031044999138
1;base0020;NQDS QO WELL PROD8;0.3013252892638084
1;base0020;NQDS BHP WELL PROD8;0.4867684418140685
1;base0020;NQDS QL WELL PROD9;1.600425218758308E-10
1;base0020;NQDS QW WELL PROD9;-58.60481279954544
1;base0020;NQDS QO WELL PROD9;1.376943967042426
1;base0020;NQDS BHP WELL PROD9;-0.3716168057891019
1;base0020;NQDS QL WELL PROD10;1.229786286704085E-10
1;base0020;NQDS QW WELL PROD10;-46.79628462474871
1;base0020;NQDS QO WELL PROD10;1.146942372105938
1;base0020;NQDS BHP WELL PROD10;-0.3314202517395411
1;base0020;NQDS QWI WELL INJ1;0.0
1;base0020;NQDS BHP WELL INJ1;-0.1717475106217274
1;base0020;NQDS QWI WELL INJ2;0.0
1;base0020;NQDS BHP WELL INJ2;-0.2071747546273177
1;base0020;NQDS QWI WELL INJ3;0.0
1;base0020;NQDS BHP WELL INJ3;0.3270643498458821
1;base0020;NQDS QWI WELL INJ4;0.0
1;base0020;NQDS BHP WELL INJ4;-0.7715034154642199
1;base0020;NQDS QWI WELL INJ5;0.0
1;base0020;NQDS BHP WELL INJ5;-0.3198269911644295
1;base0020;NQDS QWI WELL INJ6;0.0
1;base0020;NQDS BHP WELL INJ6;-0.25181751441754
1;base0020;NQDS QWI WELL INJ7;0.0
1;base0020;NQDS BHP WELL INJ7;-1.193105099210869
1;base0020;NQDS QWI WELL INJ8;0.0
1;base0020;NQDS BHP WELL INJ8;-0.2502799173736877
1;base0020;NQDS QWI WELL INJ9;0.0
1;base0020;NQDS BHP WELL INJ9;-0.5249513804722956
1;base0021;NQDS QL WELL WILDCAT;2.073339253259258E-10
1;base0021;NQDS QW WELL WILDCAT;-10.3307428874635
1;base0021;NQDS QO WELL WILDCAT;0.2849867996714274
1;base0021;NQDS BHP WELL WILDCAT;-0.4959720228862381
1;base0021;NQDS QL WELL PROD1;-5.302042442240208E-10
1;base0021;NQDS QW WELL PROD1;-0.9320072100193258
1;base0021;NQDS QO WELL PROD1;0.08643850205339766
1;base0021;NQDS BHP WELL PROD1;-0.3100235432354546
1;base0021;NQDS QL WELL PROD2;-5.122958553747449E-10
1;base0021;NQDS QW WELL PROD2;1.046977720501299
1;base0021;NQDS QO WELL PROD2;-0.2360408836446948
1;base0021;NQDS BHP WELL PROD2;-0.2134994027985373
1;base0021;NQDS QL WELL PROD3;1.031722765430801E-14
1;base0021;NQDS QW WELL PROD3;2.905941791762755E-13
1;base0021;NQDS QO WELL PROD3;0.0
1;base0021;NQDS BHP WELL PROD3;-0.4160894692204749
1;base0021;NQDS QL WELL PROD4;-3.082622114342393E-10
1;base0021;NQDS QW WELL PROD4;9.270978193233162
1;base0021;NQDS QO WELL PROD4;-0.7036115250976503
1;base0021;NQDS BHP WELL PROD4;-0.5735589576854782
1;base0021;NQDS QL WELL PROD5;2.014384890637787E-14
1;base0021;NQDS QW WELL PROD5;6.643163418163106E-13
1;base0021;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0021;NQDS BHP WELL PROD5;-1.291694437031884
1;base0021;NQDS QL WELL PROD6;2.038727062458179E-10
1;base0021;NQDS QW WELL PROD6;-75.25921352244697
1;base0021;NQDS QO WELL PROD6;2.955919901520235
1;base0021;NQDS BHP WELL PROD6;-0.6061281766215098
1;base0021;NQDS QL WELL PROD7;-3.149577208660623E-10
1;base0021;NQDS QW WELL PROD7;-60.30512557031509
1;base0021;NQDS QO WELL PROD7;6.800672686294545
1;base0021;NQDS BHP WELL PROD7;-0.8243340652568029
1;base0021;NQDS QL WELL PROD8;2.645661376180522E-10
1;base0021;NQDS QW WELL PROD8;-41.85965352128482
1;base0021;NQDS QO WELL PROD8;0.7220307053084501
1;base0021;NQDS BHP WELL PROD8;0.471088756777917
1;base0021;NQDS QL WELL PROD9;5.061223155911499E-11
1;base0021;NQDS QW WELL PROD9;-58.57532294298139
1;base0021;NQDS QO WELL PROD9;1.376254503677066
1;base0021;NQDS BHP WELL PROD9;-0.9168538967609795
1;base0021;NQDS QL WELL PROD10;-1.646894268621746E-10
1;base0021;NQDS QW WELL PROD10;-27.94546117436488
1;base0021;NQDS QO WELL PROD10;0.68490758808088
1;base0021;NQDS BHP WELL PROD10;-0.3967561880737802
1;base0021;NQDS QWI WELL INJ1;0.0
1;base0021;NQDS BHP WELL INJ1;0.2855443208997105
1;base0021;NQDS QWI WELL INJ2;0.0
1;base0021;NQDS BHP WELL INJ2;-0.2336463467752941
1;base0021;NQDS QWI WELL INJ3;0.0
1;base0021;NQDS BHP WELL INJ3;0.281434110306217
1;base0021;NQDS QWI WELL INJ4;0.0
1;base0021;NQDS BHP WELL INJ4;-0.5193453873557234
1;base0021;NQDS QWI WELL INJ5;0.0
1;base0021;NQDS BHP WELL INJ5;-0.2369112449175426
1;base0021;NQDS QWI WELL INJ6;0.0
1;base0021;NQDS BHP WELL INJ6;0.3936763632740816
1;base0021;NQDS QWI WELL INJ7;0.0
1;base0021;NQDS BHP WELL INJ7;-0.5460437021767152
1;base0021;NQDS QWI WELL INJ8;0.0
1;base0021;NQDS BHP WELL INJ8;0.348681190134161
1;base0021;NQDS QWI WELL INJ9;0.0
1;base0021;NQDS BHP WELL INJ9;-0.4000580661826197
1;base0022;NQDS QL WELL WILDCAT;1.750910831702226E-10
1;base0022;NQDS QW WELL WILDCAT;2.038120115780213
1;base0022;NQDS QO WELL WILDCAT;-0.05621932379559586
1;base0022;NQDS BHP WELL WILDCAT;-0.5706272114560825
1;base0022;NQDS QL WELL PROD1;-4.87139493648987E-10
1;base0022;NQDS QW WELL PROD1;-1.369223223713755
1;base0022;NQDS QO WELL PROD1;0.1269799848141612
1;base0022;NQDS BHP WELL PROD1;-0.2506607594240471
1;base0022;NQDS QL WELL PROD2;4.780886813117615E-10
1;base0022;NQDS QW WELL PROD2;-2.363938887711245
1;base0022;NQDS QO WELL PROD2;0.5325944555567317
1;base0022;NQDS BHP WELL PROD2;-0.2050703018121317
1;base0022;NQDS QL WELL PROD3;-7.591548427896422E-11
1;base0022;NQDS QW WELL PROD3;1.662320883131693E-8
1;base0022;NQDS QO WELL PROD3;-2.264279550988587E-10
1;base0022;NQDS BHP WELL PROD3;-0.5866309484231725
1;base0022;NQDS QL WELL PROD4;2.658189502022452E-10
1;base0022;NQDS QW WELL PROD4;6.469249539197765
1;base0022;NQDS QO WELL PROD4;-0.4909710732590956
1;base0022;NQDS BHP WELL PROD4;-0.5508950718963244
1;base0022;NQDS QL WELL PROD5;1.601269776843219E-14
1;base0022;NQDS QW WELL PROD5;5.280766775790833E-13
1;base0022;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0022;NQDS BHP WELL PROD5;-1.18965379881165
1;base0022;NQDS QL WELL PROD6;9.096701334358812E-11
1;base0022;NQDS QW WELL PROD6;-76.39866935814489
1;base0022;NQDS QO WELL PROD6;3.000681226379004
1;base0022;NQDS BHP WELL PROD6;-0.5181781144029045
1;base0022;NQDS QL WELL PROD7;-4.550854406960237E-10
1;base0022;NQDS QW WELL PROD7;-5.349164333367459
1;base0022;NQDS QO WELL PROD7;0.6032438048606295
1;base0022;NQDS BHP WELL PROD7;-0.5096722478201113
1;base0022;NQDS QL WELL PROD8;4.17490746259612E-10
1;base0022;NQDS QW WELL PROD8;-22.12275275288074
1;base0022;NQDS QO WELL PROD8;0.3815810841195753
1;base0022;NQDS BHP WELL PROD8;-0.4069349396688745
1;base0022;NQDS QL WELL PROD9;2.016732401538784E-10
1;base0022;NQDS QW WELL PROD9;-23.73178533839866
1;base0022;NQDS QO WELL PROD9;0.5576007778027445
1;base0022;NQDS BHP WELL PROD9;-0.3286993865598513
1;base0022;NQDS QL WELL PROD10;1.877431155564583E-10
1;base0022;NQDS QW WELL PROD10;-1.299771581194537
1;base0022;NQDS QO WELL PROD10;0.03185359312945427
1;base0022;NQDS BHP WELL PROD10;-0.3998700407701039
1;base0022;NQDS QWI WELL INJ1;0.0
1;base0022;NQDS BHP WELL INJ1;-0.1919352944430136
1;base0022;NQDS QWI WELL INJ2;0.0
1;base0022;NQDS BHP WELL INJ2;0.1554501101346365
1;base0022;NQDS QWI WELL INJ3;0.0
1;base0022;NQDS BHP WELL INJ3;0.3013044906779269
1;base0022;NQDS QWI WELL INJ4;0.0
1;base0022;NQDS BHP WELL INJ4;-0.7702536705072214
1;base0022;NQDS QWI WELL INJ5;0.0
1;base0022;NQDS BHP WELL INJ5;-0.2400544578345672
1;base0022;NQDS QWI WELL INJ6;0.0
1;base0022;NQDS BHP WELL INJ6;-0.262396177704418
1;base0022;NQDS QWI WELL INJ7;0.0
1;base0022;NQDS BHP WELL INJ7;-0.6354278937475405
1;base0022;NQDS QWI WELL INJ8;0.0
1;base0022;NQDS BHP WELL INJ8;-0.185873364948152
1;base0022;NQDS QWI WELL INJ9;0.0
1;base0022;NQDS BHP WELL INJ9;-0.4625070949231765
1;base0023;NQDS QL WELL WILDCAT;1.549894970671062E-10
1;base0023;NQDS QW WELL WILDCAT;-3.44568665531423
1;base0023;NQDS QO WELL WILDCAT;0.0950531774063752
1;base0023;NQDS BHP WELL WILDCAT;-0.821325380120637
1;base0023;NQDS QL WELL PROD1;6.688429478905937E-10
1;base0023;NQDS QW WELL PROD1;-2.911193592943605
1;base0023;NQDS QO WELL PROD1;0.2699895690818739
1;base0023;NQDS BHP WELL PROD1;-0.2531406778757189
1;base0023;NQDS QL WELL PROD2;4.409689895011439E-10
1;base0023;NQDS QW WELL PROD2;-25.39836252401554
1;base0023;NQDS QO WELL PROD2;5.723154975663854
1;base0023;NQDS BHP WELL PROD2;0.150993434807947
1;base0023;NQDS QL WELL PROD3;1.790284270644796E-10
1;base0023;NQDS QW WELL PROD3;1.187340627549408
1;base0023;NQDS QO WELL PROD3;-0.01053843569899796
1;base0023;NQDS BHP WELL PROD3;-0.7361562137870833
1;base0023;NQDS QL WELL PROD4;-4.20273191107454E-10
1;base0023;NQDS QW WELL PROD4;9.512322052527304
1;base0023;NQDS QO WELL PROD4;-0.721928963004454
1;base0023;NQDS BHP WELL PROD4;-0.583668421089318
1;base0023;NQDS QL WELL PROD5;1.2868806447637E-10
1;base0023;NQDS QW WELL PROD5;9.844372578288967E-7
1;base0023;NQDS QO WELL PROD5;-1.722881700803307E-9
1;base0023;NQDS BHP WELL PROD5;-6.193387790597923
1;base0023;NQDS QL WELL PROD6;3.054983534432522E-10
1;base0023;NQDS QW WELL PROD6;-75.55741074307787
1;base0023;NQDS QO WELL PROD6;2.967638624588749
1;base0023;NQDS BHP WELL PROD6;-0.4979599630783283
1;base0023;NQDS QL WELL PROD7;-4.148001070451621E-10
1;base0023;NQDS QW WELL PROD7;-0.5838827889014157
1;base0023;NQDS QO WELL PROD7;0.06582678766546575
1;base0023;NQDS BHP WELL PROD7;-0.6832248490962537
1;base0023;NQDS QL WELL PROD8;4.328176900321071E-10
1;base0023;NQDS QW WELL PROD8;5.882019632676234
1;base0023;NQDS QO WELL PROD8;-0.1014708608450193
1;base0023;NQDS BHP WELL PROD8;-0.443178907468168
1;base0023;NQDS QL WELL PROD9;-1.996739340711612E-10
1;base0023;NQDS QW WELL PROD9;-37.74567639730834
1;base0023;NQDS QO WELL PROD9;0.886855142042083
1;base0023;NQDS BHP WELL PROD9;-0.4088734545843441
1;base0023;NQDS QL WELL PROD10;-1.341031700105598E-10
1;base0023;NQDS QW WELL PROD10;-56.67653107142898
1;base0023;NQDS QO WELL PROD10;1.389097095053672
1;base0023;NQDS BHP WELL PROD10;-0.3433185915105261
1;base0023;NQDS QWI WELL INJ1;0.0
1;base0023;NQDS BHP WELL INJ1;0.2054686370899079
1;base0023;NQDS QWI WELL INJ2;0.0
1;base0023;NQDS BHP WELL INJ2;0.1542031119423754
1;base0023;NQDS QWI WELL INJ3;0.0
1;base0023;NQDS BHP WELL INJ3;0.5174258029637098
1;base0023;NQDS QWI WELL INJ4;0.0
1;base0023;NQDS BHP WELL INJ4;-0.6927523277263355
1;base0023;NQDS QWI WELL INJ5;0.0
1;base0023;NQDS BHP WELL INJ5;-0.3259638466577493
1;base0023;NQDS QWI WELL INJ6;0.0
1;base0023;NQDS BHP WELL INJ6;0.3005554725545537
1;base0023;NQDS QWI WELL INJ7;0.0
1;base0023;NQDS BHP WELL INJ7;-0.850031162130421
1;base0023;NQDS QWI WELL INJ8;0.0
1;base0023;NQDS BHP WELL INJ8;-0.2435555538932736
1;base0023;NQDS QWI WELL INJ9;0.0
1;base0023;NQDS BHP WELL INJ9;-0.4372415681969929
1;base0024;NQDS QL WELL WILDCAT;-2.180176405137175E-10
1;base0024;NQDS QW WELL WILDCAT;-3.334881841791558
1;base0024;NQDS QO WELL WILDCAT;0.09199262778867076
1;base0024;NQDS BHP WELL WILDCAT;-0.3286051934022535
1;base0024;NQDS QL WELL PROD1;5.46243088884477E-10
1;base0024;NQDS QW WELL PROD1;-14.71851467535395
1;base0024;NQDS QO WELL PROD1;1.364939914405987
1;base0024;NQDS BHP WELL PROD1;-0.1859286495392259
1;base0024;NQDS QL WELL PROD2;-5.20661260508231E-10
1;base0024;NQDS QW WELL PROD2;-1.591747731312284
1;base0024;NQDS QO WELL PROD2;0.3585778929519192
1;base0024;NQDS BHP WELL PROD2;0.1384797757406028
1;base0024;NQDS QL WELL PROD3;1.67125515688066E-14
1;base0024;NQDS QW WELL PROD3;4.707243426048316E-13
1;base0024;NQDS QO WELL PROD3;0.0
1;base0024;NQDS BHP WELL PROD3;-0.5498431036405297
1;base0024;NQDS QL WELL PROD4;3.704290655876607E-10
1;base0024;NQDS QW WELL PROD4;-4.648767818056032
1;base0024;NQDS QO WELL PROD4;0.3528596551102832
1;base0024;NQDS BHP WELL PROD4;-0.3976663687625777
1;base0024;NQDS QL WELL PROD5;9.390850440836936E-15
1;base0024;NQDS QW WELL PROD5;3.096972897481212E-13
1;base0024;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0024;NQDS BHP WELL PROD5;-0.7171427418011064
1;base0024;NQDS QL WELL PROD6;-1.18400535040544E-10
1;base0024;NQDS QW WELL PROD6;-66.09555452169307
1;base0024;NQDS QO WELL PROD6;2.595991426660345
1;base0024;NQDS BHP WELL PROD6;-0.4530942451202677
1;base0024;NQDS QL WELL PROD7;3.703331826517625E-10
1;base0024;NQDS QW WELL PROD7;-1.814853864002701
1;base0024;NQDS QO WELL PROD7;0.2046227668800729
1;base0024;NQDS BHP WELL PROD7;-0.5883832906661142
1;base0024;NQDS QL WELL PROD8;1.492466165742557E-10
1;base0024;NQDS QW WELL PROD8;-38.09128319643937
1;base0024;NQDS QO WELL PROD8;0.657028814453157
1;base0024;NQDS BHP WELL PROD8;0.3971058601292619
1;base0024;NQDS QL WELL PROD9;8.83973821727782E-11
1;base0024;NQDS QW WELL PROD9;-55.84516172339188
1;base0024;NQDS QO WELL PROD9;1.312108187823342
1;base0024;NQDS BHP WELL PROD9;-0.2492099737739429
1;base0024;NQDS QL WELL PROD10;1.282117953169269E-10
1;base0024;NQDS QW WELL PROD10;-52.32756670923713
1;base0024;NQDS QO WELL PROD10;1.282516687192105
1;base0024;NQDS BHP WELL PROD10;-0.317774601355807
1;base0024;NQDS QWI WELL INJ1;0.0
1;base0024;NQDS BHP WELL INJ1;-0.1567607629616031
1;base0024;NQDS QWI WELL INJ2;0.0
1;base0024;NQDS BHP WELL INJ2;-0.2049280079949407
1;base0024;NQDS QWI WELL INJ3;0.0
1;base0024;NQDS BHP WELL INJ3;-0.244910647926655
1;base0024;NQDS QWI WELL INJ4;0.0
1;base0024;NQDS BHP WELL INJ4;-0.6343106501965367
1;base0024;NQDS QWI WELL INJ5;0.0
1;base0024;NQDS BHP WELL INJ5;-0.3610022742304958
1;base0024;NQDS QWI WELL INJ6;0.0
1;base0024;NQDS BHP WELL INJ6;-0.2857544500989925
1;base0024;NQDS QWI WELL INJ7;0.0
1;base0024;NQDS BHP WELL INJ7;-1.62894170861907
1;base0024;NQDS QWI WELL INJ8;0.0
1;base0024;NQDS BHP WELL INJ8;-0.3011359934699818
1;base0024;NQDS QWI WELL INJ9;0.0
1;base0024;NQDS BHP WELL INJ9;-0.3858128365158345
1;base0025;NQDS QL WELL WILDCAT;-2.165173259906932E-10
1;base0025;NQDS QW WELL WILDCAT;-2.698706264632864
1;base0025;NQDS QO WELL WILDCAT;0.07444234125762487
1;base0025;NQDS BHP WELL WILDCAT;-0.5105263313158721
1;base0025;NQDS QL WELL PROD1;5.117535258072205E-10
1;base0025;NQDS QW WELL PROD1;-4.640421345432529
1;base0025;NQDS QO WELL PROD1;0.4303256535508743
1;base0025;NQDS BHP WELL PROD1;-0.2401137149262954
1;base0025;NQDS QL WELL PROD2;-5.557905151665123E-10
1;base0025;NQDS QW WELL PROD2;5.320210111989964
1;base0025;NQDS QO WELL PROD2;-1.199186257736808
1;base0025;NQDS BHP WELL PROD2;0.2049863230515287
1;base0025;NQDS QL WELL PROD3;1.598275535291131E-10
1;base0025;NQDS QW WELL PROD3;1.02994190365674E-5
1;base0025;NQDS QO WELL PROD3;-9.170332181503776E-8
1;base0025;NQDS BHP WELL PROD3;-0.4764068384946353
1;base0025;NQDS QL WELL PROD4;-3.436713800524233E-10
1;base0025;NQDS QW WELL PROD4;-10.35827500043671
1;base0025;NQDS QO WELL PROD4;0.7862642395399166
1;base0025;NQDS BHP WELL PROD4;-0.5083113831654154
1;base0025;NQDS QL WELL PROD5;1.029793801076638E-14
1;base0025;NQDS QW WELL PROD5;3.396117861764469E-13
1;base0025;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0025;NQDS BHP WELL PROD5;-1.129996618932908
1;base0025;NQDS QL WELL PROD6;2.371912065042879E-10
1;base0025;NQDS QW WELL PROD6;-45.54354069686389
1;base0025;NQDS QO WELL PROD6;1.788785964568639
1;base0025;NQDS BHP WELL PROD6;-0.4249217294925502
1;base0025;NQDS QL WELL PROD7;4.252285158608912E-10
1;base0025;NQDS QW WELL PROD7;-0.5410869763929467
1;base0025;NQDS QO WELL PROD7;0.06103639087949047
1;base0025;NQDS BHP WELL PROD7;-0.4865776673308776
1;base0025;NQDS QL WELL PROD8;-2.519527322654236E-10
1;base0025;NQDS QW WELL PROD8;-11.52667717571462
1;base0025;NQDS QO WELL PROD8;0.1988046350908228
1;base0025;NQDS BHP WELL PROD8;-0.3833237037887161
1;base0025;NQDS QL WELL PROD9;-2.799539653545122E-10
1;base0025;NQDS QW WELL PROD9;-34.14317115431858
1;base0025;NQDS QO WELL PROD9;0.8022183608846178
1;base0025;NQDS BHP WELL PROD9;-0.3554686929279575
1;base0025;NQDS QL WELL PROD10;-8.66939802438253E-11
1;base0025;NQDS QW WELL PROD10;-55.48965798985386
1;base0025;NQDS QO WELL PROD10;1.360012098402446
1;base0025;NQDS BHP WELL PROD10;-0.3561598506536201
1;base0025;NQDS QWI WELL INJ1;0.0
1;base0025;NQDS BHP WELL INJ1;-0.1845854452942484
1;base0025;NQDS QWI WELL INJ2;0.0
1;base0025;NQDS BHP WELL INJ2;-0.1565802403764558
1;base0025;NQDS QWI WELL INJ3;0.0
1;base0025;NQDS BHP WELL INJ3;0.2778643180298175
1;base0025;NQDS QWI WELL INJ4;0.0
1;base0025;NQDS BHP WELL INJ4;-0.6879642030090914
1;base0025;NQDS QWI WELL INJ5;0.0
1;base0025;NQDS BHP WELL INJ5;-0.3582110226036117
1;base0025;NQDS QWI WELL INJ6;0.0
1;base0025;NQDS BHP WELL INJ6;-0.3125005007737761
1;base0025;NQDS QWI WELL INJ7;0.0
1;base0025;NQDS BHP WELL INJ7;-1.021985106593015
1;base0025;NQDS QWI WELL INJ8;0.0
1;base0025;NQDS BHP WELL INJ8;-0.2144561038769642
1;base0025;NQDS QWI WELL INJ9;0.0
1;base0025;NQDS BHP WELL INJ9;-0.4910587277561379
1;base0026;NQDS QL WELL WILDCAT;2.501837688652409E-10
1;base0026;NQDS QW WELL WILDCAT;-1.254371817981968
1;base0026;NQDS QO WELL WILDCAT;0.03459860907682064
1;base0026;NQDS BHP WELL WILDCAT;-0.4092699756454283
1;base0026;NQDS QL WELL PROD1;4.798802467640978E-10
1;base0026;NQDS QW WELL PROD1;-3.059440146126699
1;base0026;NQDS QO WELL PROD1;0.2837311725668297
1;base0026;NQDS BHP WELL PROD1;-0.2323085956599788
1;base0026;NQDS QL WELL PROD2;4.552304030565752E-10
1;base0026;NQDS QW WELL PROD2;0.3582699348393586
1;base0026;NQDS QO WELL PROD2;-0.0807519340437
1;base0026;NQDS BHP WELL PROD2;-0.1813318919923553
1;base0026;NQDS QL WELL PROD3;3.883522235209248E-12
1;base0026;NQDS QW WELL PROD3;1.093829654696262E-10
1;base0026;NQDS QO WELL PROD3;0.0
1;base0026;NQDS BHP WELL PROD3;-0.744407127844662
1;base0026;NQDS QL WELL PROD4;-3.061579219120855E-10
1;base0026;NQDS QW WELL PROD4;-1.822194705403347
1;base0026;NQDS QO WELL PROD4;0.1383040820221652
1;base0026;NQDS BHP WELL PROD4;-0.4511800534544315
1;base0026;NQDS QL WELL PROD5;7.911800026710245E-15
1;base0026;NQDS QW WELL PROD5;2.609202479304848E-13
1;base0026;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0026;NQDS BHP WELL PROD5;-0.8124512883392964
1;base0026;NQDS QL WELL PROD6;1.62838975021301E-10
1;base0026;NQDS QW WELL PROD6;-74.80886604805787
1;base0026;NQDS QO WELL PROD6;2.9382383133363
1;base0026;NQDS BHP WELL PROD6;-0.3919296901017257
1;base0026;NQDS QL WELL PROD7;-3.965252520271071E-10
1;base0026;NQDS QW WELL PROD7;-7.313791002759561
1;base0026;NQDS QO WELL PROD7;0.824820666155257
1;base0026;NQDS BHP WELL PROD7;-0.4956999874567443
1;base0026;NQDS QL WELL PROD8;-3.682513431324958E-10
1;base0026;NQDS QW WELL PROD8;-19.50779088476466
1;base0026;NQDS QO WELL PROD8;0.3364691209852346
1;base0026;NQDS BHP WELL PROD8;-0.3984332255888868
1;base0026;NQDS QL WELL PROD9;-1.522081385141383E-10
1;base0026;NQDS QW WELL PROD9;-36.92169427832509
1;base0026;NQDS QO WELL PROD9;0.8675023624273994
1;base0026;NQDS BHP WELL PROD9;-0.3613026033332383
1;base0026;NQDS QL WELL PROD10;1.532870594602369E-10
1;base0026;NQDS QW WELL PROD10;-51.99338898833532
1;base0026;NQDS QO WELL PROD10;1.274325510673729
1;base0026;NQDS BHP WELL PROD10;-0.3700609983813893
1;base0026;NQDS QWI WELL INJ1;0.0
1;base0026;NQDS BHP WELL INJ1;0.2822616590665354
1;base0026;NQDS QWI WELL INJ2;0.0
1;base0026;NQDS BHP WELL INJ2;-0.1368401845791456
1;base0026;NQDS QWI WELL INJ3;0.0
1;base0026;NQDS BHP WELL INJ3;-0.2657047650449609
1;base0026;NQDS QWI WELL INJ4;0.0
1;base0026;NQDS BHP WELL INJ4;-0.644940519475205
1;base0026;NQDS QWI WELL INJ5;0.0
1;base0026;NQDS BHP WELL INJ5;-0.3566437991914008
1;base0026;NQDS QWI WELL INJ6;0.0
1;base0026;NQDS BHP WELL INJ6;-0.3266187280046546
1;base0026;NQDS QWI WELL INJ7;0.0
1;base0026;NQDS BHP WELL INJ7;-0.981558965672752
1;base0026;NQDS QWI WELL INJ8;0.0
1;base0026;NQDS BHP WELL INJ8;-0.1946237137114997
1;base0026;NQDS QWI WELL INJ9;0.0
1;base0026;NQDS BHP WELL INJ9;-0.5201825802131614
1;base0027;NQDS QL WELL WILDCAT;2.032162411955674E-10
1;base0027;NQDS QW WELL WILDCAT;-3.549559407000366
1;base0027;NQDS QO WELL WILDCAT;0.09791559191749002
1;base0027;NQDS BHP WELL WILDCAT;-0.3655694111776896
1;base0027;NQDS QL WELL PROD1;-4.91500187383643E-10
1;base0027;NQDS QW WELL PROD1;-0.2110832191429692
1;base0027;NQDS QO WELL PROD1;0.01957802247027437
1;base0027;NQDS BHP WELL PROD1;-0.2823636970252384
1;base0027;NQDS QL WELL PROD2;5.353725023740343E-10
1;base0027;NQDS QW WELL PROD2;-6.322260852324251
1;base0027;NQDS QO WELL PROD2;1.424477648594449
1;base0027;NQDS BHP WELL PROD2;0.1742538178555111
1;base0027;NQDS QL WELL PROD3;8.237396167601433E-11
1;base0027;NQDS QW WELL PROD3;6.816936102593378E-5
1;base0027;NQDS QO WELL PROD3;-6.073250611661587E-7
1;base0027;NQDS BHP WELL PROD3;-0.6739426465988144
1;base0027;NQDS QL WELL PROD4;-2.996790553662422E-10
1;base0027;NQDS QW WELL PROD4;8.701308478168823
1;base0027;NQDS QO WELL PROD4;-0.660377588381843
1;base0027;NQDS BHP WELL PROD4;-0.4875293662764105
1;base0027;NQDS QL WELL PROD5;2.018737252959322E-14
1;base0027;NQDS QW WELL PROD5;6.657516908546894E-13
1;base0027;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0027;NQDS BHP WELL PROD5;-0.8088830155161911
1;base0027;NQDS QL WELL PROD6;2.514875501852756E-10
1;base0027;NQDS QW WELL PROD6;-75.27800182199589
1;base0027;NQDS QO WELL PROD6;2.956663998742705
1;base0027;NQDS BHP WELL PROD6;-0.6978001270547435
