VERSION;7.2.1.201802190531
DATE;11/05/2018 18:10
ITERATION;MODEL;OBJECTIVE FUNCTION;VALUE
1;base0022;NQDS QW WELL PROD4;-46.94700239088208
1;base0022;NQDS QO WELL PROD4;3.563471669081028
1;base0022;NQDS BHP WELL PROD4;-0.872540700788129
1;base0022;NQDS QL WELL PROD5;4.310146317931855E-14
1;base0022;NQDS QW WELL PROD5;1.421426782899947E-12
1;base0022;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0022;NQDS BHP WELL PROD5;-2.860411615585512
1;base0022;NQDS QL WELL PROD6;3.269721382956305E-10
1;base0022;NQDS QW WELL PROD6;-64.75618937643102
1;base0022;NQDS QO WELL PROD6;2.543392451769789
1;base0022;NQDS BHP WELL PROD6;-0.694083730392789
1;base0022;NQDS QL WELL PROD7;1.435278987327189E-10
1;base0022;NQDS QW WELL PROD7;-85.77068502908166
1;base0022;NQDS QO WELL PROD7;9.672401014384217
1;base0022;NQDS BHP WELL PROD7;-15.34040844622721
1;base0022;NQDS QL WELL PROD8;-3.359610698691501E-10
1;base0022;NQDS QW WELL PROD8;-23.52811764576385
1;base0022;NQDS QO WELL PROD8;0.4058109587426311
1;base0022;NQDS BHP WELL PROD8;-0.4668753020329428
1;base0022;NQDS QL WELL PROD9;2.666624184476484E-12
1;base0022;NQDS QW WELL PROD9;-59.35525633427716
1;base0022;NQDS QO WELL PROD9;1.394575148902702
1;base0022;NQDS BHP WELL PROD9;-16.03254796355137
1;base0022;NQDS QL WELL PROD10;1.331623452062768E-11
1;base0022;NQDS QW WELL PROD10;-67.15107427232554
1;base0022;NQDS QO WELL PROD10;1.645837686675028
1;base0022;NQDS BHP WELL PROD10;-1.298265396801793
1;base0022;NQDS QWI WELL INJ1;0.0
1;base0022;NQDS BHP WELL INJ1;2.858266543735249
1;base0022;NQDS QWI WELL INJ2;0.0
1;base0022;NQDS BHP WELL INJ2;1.905240934734559
1;base0022;NQDS QWI WELL INJ3;0.0
1;base0022;NQDS BHP WELL INJ3;2.489187279844901
1;base0022;NQDS QWI WELL INJ4;0.0
1;base0022;NQDS BHP WELL INJ4;1.452777078526009
1;base0022;NQDS QWI WELL INJ5;0.0
1;base0022;NQDS BHP WELL INJ5;0.5914699835394719
1;base0022;NQDS QWI WELL INJ6;-14.9715780215247
1;base0022;NQDS BHP WELL INJ6;7.425698907942934
1;base0022;NQDS QWI WELL INJ7;-6.801327077039811
1;base0022;NQDS BHP WELL INJ7;0.6154784464582319
1;base0022;NQDS QWI WELL INJ8;-1.357629542503241
1;base0022;NQDS BHP WELL INJ8;2.906311693911864
1;base0022;NQDS QWI WELL INJ9;0.0
1;base0022;NQDS BHP WELL INJ9;0.1402729643269036
1;base0023;NQDS QL WELL WILDCAT;-3.215796481211864E-10
1;base0023;NQDS QW WELL WILDCAT;4.456446151688205
1;base0023;NQDS QO WELL WILDCAT;-0.1229209726809213
1;base0023;NQDS BHP WELL WILDCAT;-0.835636262423559
1;base0023;NQDS QL WELL PROD1;-4.590977585953276E-10
1;base0023;NQDS QW WELL PROD1;-1.573657532344997
1;base0023;NQDS QO WELL PROD1;0.1459277701493486
1;base0023;NQDS BHP WELL PROD1;-0.2219722493537593
1;base0023;NQDS QL WELL PROD2;-4.494525921423611E-10
1;base0023;NQDS QW WELL PROD2;-0.4585528878581612
1;base0023;NQDS QO WELL PROD2;0.1032793999105495
1;base0023;NQDS BHP WELL PROD2;-0.2012357599995741
1;base0023;NQDS QL WELL PROD3;-4.217462925045359E-10
1;base0023;NQDS QW WELL PROD3;61.88470639454214
1;base0023;NQDS QO WELL PROD3;-0.549287803350591
1;base0023;NQDS BHP WELL PROD3;-0.382971979235874
1;base0023;NQDS QL WELL PROD4;3.21254299517973E-10
1;base0023;NQDS QW WELL PROD4;-8.853121398215684
1;base0023;NQDS QO WELL PROD4;0.6719250002123399
1;base0023;NQDS BHP WELL PROD4;-0.4426147344660178
1;base0023;NQDS QL WELL PROD5;2.184730982417327E-14
1;base0023;NQDS QW WELL PROD5;7.204941323962727E-13
1;base0023;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0023;NQDS BHP WELL PROD5;-0.8889964085216675
1;base0023;NQDS QL WELL PROD6;1.664462925645291E-10
1;base0023;NQDS QW WELL PROD6;-76.58302331765238
1;base0023;NQDS QO WELL PROD6;3.007919177185901
1;base0023;NQDS BHP WELL PROD6;-7.439272549992878
1;base0023;NQDS QL WELL PROD7;5.053624028469609E-10
1;base0023;NQDS QW WELL PROD7;-20.77068201275201
1;base0023;NQDS QO WELL PROD7;2.342374602724119
1;base0023;NQDS BHP WELL PROD7;-0.5291965163683304
1;base0023;NQDS QL WELL PROD8;-5.23411151767447E-10
1;base0023;NQDS QW WELL PROD8;96.89553572159708
1;base0023;NQDS QO WELL PROD8;-1.671486539311229
1;base0023;NQDS BHP WELL PROD8;0.4501128894325023
1;base0023;NQDS QL WELL PROD9;-2.352662047872664E-10
1;base0023;NQDS QW WELL PROD9;-1.918431741829035
1;base0023;NQDS QO WELL PROD9;0.04509192844324859
1;base0023;NQDS BHP WELL PROD9;0.3008246639354083
1;base0023;NQDS QL WELL PROD10;-2.024991093311786E-10
1;base0023;NQDS QW WELL PROD10;-15.89484401228628
1;base0023;NQDS QO WELL PROD10;0.3895677251318699
1;base0023;NQDS BHP WELL PROD10;-0.3654251138874756
1;base0023;NQDS QWI WELL INJ1;0.0
1;base0023;NQDS BHP WELL INJ1;-0.2165678865951985
1;base0023;NQDS QWI WELL INJ2;0.0
1;base0023;NQDS BHP WELL INJ2;-0.3516985125771382
1;base0023;NQDS QWI WELL INJ3;0.0
1;base0023;NQDS BHP WELL INJ3;-0.3032527235273087
1;base0023;NQDS QWI WELL INJ4;0.0
1;base0023;NQDS BHP WELL INJ4;-0.7569794144707378
1;base0023;NQDS QWI WELL INJ5;0.0
1;base0023;NQDS BHP WELL INJ5;-0.2966685643617151
1;base0023;NQDS QWI WELL INJ6;0.0
1;base0023;NQDS BHP WELL INJ6;-0.3527860801664589
1;base0023;NQDS QWI WELL INJ7;0.0
1;base0023;NQDS BHP WELL INJ7;-1.153689500735107
1;base0023;NQDS QWI WELL INJ8;0.0
1;base0023;NQDS BHP WELL INJ8;-0.2225826693991014
1;base0023;NQDS QWI WELL INJ9;0.0
1;base0023;NQDS BHP WELL INJ9;-0.4390514537174042
1;base0024;NQDS QL WELL WILDCAT;-2.484162446501685E-10
1;base0024;NQDS QW WELL WILDCAT;-0.9948776375106901
1;base0024;NQDS QO WELL WILDCAT;0.02743706831631565
1;base0024;NQDS BHP WELL WILDCAT;-0.3494321943501244
1;base0024;NQDS QL WELL PROD1;2.572239377726626E-10
1;base0024;NQDS QW WELL PROD1;-58.16220248071815
1;base0024;NQDS QO WELL PROD1;5.393717985848046
1;base0024;NQDS BHP WELL PROD1;-0.5432675264931452
1;base0024;NQDS QL WELL PROD2;1.669521599863477E-10
1;base0024;NQDS QW WELL PROD2;-65.69746320738707
1;base0024;NQDS QO WELL PROD2;14.80454732911159
1;base0024;NQDS BHP WELL PROD2;-5.517756115909161
1;base0024;NQDS QL WELL PROD3;2.514472881122239E-10
1;base0024;NQDS QW WELL PROD3;27.91769700270745
1;base0024;NQDS QO WELL PROD3;-0.2477934034007859
1;base0024;NQDS BHP WELL PROD3;-0.251717305540978
1;base0024;NQDS QL WELL PROD4;2.761399661021968E-10
1;base0024;NQDS QW WELL PROD4;14.98640069687087
1;base0024;NQDS QO WELL PROD4;-1.137399741488964
1;base0024;NQDS BHP WELL PROD4;-0.4598533597094922
1;base0024;NQDS QL WELL PROD5;4.071677940981778E-12
1;base0024;NQDS QW WELL PROD5;1.34278320264345E-10
1;base0024;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0024;NQDS BHP WELL PROD5;-2.060004439007193
1;base0024;NQDS QL WELL PROD6;2.379486810210677E-10
1;base0024;NQDS QW WELL PROD6;-76.73079349185409
1;base0024;NQDS QO WELL PROD6;3.013722094002934
1;base0024;NQDS BHP WELL PROD6;-8.88972759695833
1;base0024;NQDS QL WELL PROD7;5.024721353648044E-10
1;base0024;NQDS QW WELL PROD7;-30.14986138529813
1;base0024;NQDS QO WELL PROD7;3.400081519728028
1;base0024;NQDS BHP WELL PROD7;-1.371463319865934
1;base0024;NQDS QL WELL PROD8;2.562628371252793E-10
1;base0024;NQDS QW WELL PROD8;-11.54688955937952
1;base0024;NQDS QO WELL PROD8;0.1991528274382554
1;base0024;NQDS BHP WELL PROD8;-7.569429798073491
1;base0024;NQDS QL WELL PROD9;-3.867263815205815E-10
1;base0024;NQDS QW WELL PROD9;-46.07962649807772
1;base0024;NQDS QO WELL PROD9;1.082658772268994
1;base0024;NQDS BHP WELL PROD9;-0.4327936486483121
1;base0024;NQDS QL WELL PROD10;1.363191137128342E-10
1;base0024;NQDS QW WELL PROD10;-24.04666004507423
1;base0024;NQDS QO WELL PROD10;0.5893476686335815
1;base0024;NQDS BHP WELL PROD10;-0.567576027171632
1;base0024;NQDS QWI WELL INJ1;0.0
1;base0024;NQDS BHP WELL INJ1;0.1489227229453099
1;base0024;NQDS QWI WELL INJ2;0.0
1;base0024;NQDS BHP WELL INJ2;-0.2511450692526399
1;base0024;NQDS QWI WELL INJ3;0.0
1;base0024;NQDS BHP WELL INJ3;-0.2355905089442503
1;base0024;NQDS QWI WELL INJ4;0.0
1;base0024;NQDS BHP WELL INJ4;-0.3773312173907113
1;base0024;NQDS QWI WELL INJ5;0.0
1;base0024;NQDS BHP WELL INJ5;-0.1517841349778621
1;base0024;NQDS QWI WELL INJ6;0.0
1;base0024;NQDS BHP WELL INJ6;0.1779533815259947
1;base0024;NQDS QWI WELL INJ7;0.0
1;base0024;NQDS BHP WELL INJ7;-0.6642302301210101
1;base0024;NQDS QWI WELL INJ8;0.0
1;base0024;NQDS BHP WELL INJ8;0.2972969767228753
1;base0024;NQDS QWI WELL INJ9;0.0
1;base0024;NQDS BHP WELL INJ9;-0.3370284057674976
1;base0025;NQDS QL WELL WILDCAT;2.05038535690546E-10
1;base0025;NQDS QW WELL WILDCAT;-2.651724933895267
1;base0025;NQDS QO WELL WILDCAT;0.07314618955387751
1;base0025;NQDS BHP WELL WILDCAT;-0.2167937032875142
1;base0025;NQDS QL WELL PROD1;1.932396532475547E-10
1;base0025;NQDS QW WELL PROD1;-76.94246456397057
1;base0025;NQDS QO WELL PROD1;7.135308968538476
1;base0025;NQDS BHP WELL PROD1;-0.5279251051802389
1;base0025;NQDS QL WELL PROD2;-3.42123885651962E-10
1;base0025;NQDS QW WELL PROD2;-45.52913105956275
1;base0025;NQDS QO WELL PROD2;10.25956090356727
1;base0025;NQDS BHP WELL PROD2;0.09961967680254132
1;base0025;NQDS QL WELL PROD3;3.509039101655087E-15
1;base0025;NQDS QW WELL PROD3;9.883530456140816E-14
1;base0025;NQDS QO WELL PROD3;0.0
1;base0025;NQDS BHP WELL PROD3;-0.2344750013055134
1;base0025;NQDS QL WELL PROD4;-3.975247032295467E-10
1;base0025;NQDS QW WELL PROD4;3.135955808943142
1;base0025;NQDS QO WELL PROD4;-0.2379866067434304
1;base0025;NQDS BHP WELL PROD4;-0.4623765917673484
1;base0025;NQDS QL WELL PROD5;5.274175189641943E-13
1;base0025;NQDS QW WELL PROD5;1.739350202816477E-11
1;base0025;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0025;NQDS BHP WELL PROD5;-5.611584709955856
1;base0025;NQDS QL WELL PROD6;2.733566194629717E-10
1;base0025;NQDS QW WELL PROD6;-76.53320675099519
1;base0025;NQDS QO WELL PROD6;3.005964001752501
1;base0025;NQDS BHP WELL PROD6;-0.6009313478032071
1;base0025;NQDS QL WELL PROD7;-3.97667383916476E-10
1;base0025;NQDS QW WELL PROD7;-23.26922269693957
1;base0025;NQDS QO WELL PROD7;2.624137385805914
1;base0025;NQDS BHP WELL PROD7;-0.973374473883925
1;base0025;NQDS QL WELL PROD8;3.415257123058336E-10
1;base0025;NQDS QW WELL PROD8;-0.5051362338618989
1;base0025;NQDS QO WELL PROD8;0.008709447529153579
1;base0025;NQDS BHP WELL PROD8;-1.990657100600088
1;base0025;NQDS QL WELL PROD9;7.040979738240552E-14
1;base0025;NQDS QW WELL PROD9;-59.35529642426915
1;base0025;NQDS QO WELL PROD9;1.394575148902702
1;base0025;NQDS BHP WELL PROD9;-0.5749256953377774
1;base0025;NQDS QL WELL PROD10;4.653537981144562E-11
1;base0025;NQDS QW WELL PROD10;-62.60149312340644
1;base0025;NQDS QO WELL PROD10;1.534327757672032
1;base0025;NQDS BHP WELL PROD10;-0.4519140629782072
1;base0025;NQDS QWI WELL INJ1;0.0
1;base0025;NQDS BHP WELL INJ1;0.4050547937846719
1;base0025;NQDS QWI WELL INJ2;0.0
1;base0025;NQDS BHP WELL INJ2;-0.106310995244414
1;base0025;NQDS QWI WELL INJ3;0.0
1;base0025;NQDS BHP WELL INJ3;-0.2160001935693429
1;base0025;NQDS QWI WELL INJ4;0.0
1;base0025;NQDS BHP WELL INJ4;-0.5936992002241587
1;base0025;NQDS QWI WELL INJ5;0.0
1;base0025;NQDS BHP WELL INJ5;-0.1535053000734921
1;base0025;NQDS QWI WELL INJ6;0.0
1;base0025;NQDS BHP WELL INJ6;0.3344510263256397
1;base0025;NQDS QWI WELL INJ7;0.0
1;base0025;NQDS BHP WELL INJ7;-1.263747231771905
1;base0025;NQDS QWI WELL INJ8;0.0
1;base0025;NQDS BHP WELL INJ8;0.1505142322981281
1;base0025;NQDS QWI WELL INJ9;0.0
1;base0025;NQDS BHP WELL INJ9;-0.1659719698963559
1;base0026;NQDS QL WELL WILDCAT;-8.652737539551761E-11
1;base0026;NQDS QW WELL WILDCAT;-24.26234245662185
1;base0026;NQDS QO WELL WILDCAT;0.6692935530453725
1;base0026;NQDS BHP WELL WILDCAT;-0.3680204408851331
1;base0026;NQDS QL WELL PROD1;2.674261943424384E-10
1;base0026;NQDS QW WELL PROD1;-40.06616568407947
1;base0026;NQDS QO WELL PROD1;3.715586795572962
1;base0026;NQDS BHP WELL PROD1;-0.3905721596723981
1;base0026;NQDS QL WELL PROD2;-3.763029874071596E-11
1;base0026;NQDS QW WELL PROD2;-90.84928347428728
1;base0026;NQDS QO WELL PROD2;20.47262858690122
1;base0026;NQDS BHP WELL PROD2;-0.4333371847746743
1;base0026;NQDS QL WELL PROD3;-1.828044469173942E-10
1;base0026;NQDS QW WELL PROD3;0.01429844579661
1;base0026;NQDS QO WELL PROD3;-1.269807972194399E-4
1;base0026;NQDS BHP WELL PROD3;-0.3978330969621608
1;base0026;NQDS QL WELL PROD4;-2.548052245097808E-10
1;base0026;NQDS QW WELL PROD4;-18.39511445248463
1;base0026;NQDS QO WELL PROD4;1.396290580222381
1;base0026;NQDS BHP WELL PROD4;-0.4120145134522592
1;base0026;NQDS QL WELL PROD5;1.300686502946713E-13
1;base0026;NQDS QW WELL PROD5;4.289484613905303E-12
1;base0026;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0026;NQDS BHP WELL PROD5;-2.806511636389302
1;base0026;NQDS QL WELL PROD6;-3.508595446556358E-10
1;base0026;NQDS QW WELL PROD6;-37.38879488641736
1;base0026;NQDS QO WELL PROD6;1.468481399588485
1;base0026;NQDS BHP WELL PROD6;-0.2666150087912183
1;base0026;NQDS QL WELL PROD7;3.066911066626436E-10
1;base0026;NQDS QW WELL PROD7;-28.52393350834493
1;base0026;NQDS QO WELL PROD7;3.216732996063065
1;base0026;NQDS BHP WELL PROD7;-1.827712468944108
1;base0026;NQDS QL WELL PROD8;6.37793760292872E-10
1;base0026;NQDS QW WELL PROD8;-4.814371037003565
1;base0026;NQDS QO WELL PROD8;0.08302935651887992
1;base0026;NQDS BHP WELL PROD8;0.2070805213866962
1;base0026;NQDS QL WELL PROD9;1.401420042845513E-13
1;base0026;NQDS QW WELL PROD9;-59.35529197190997
1;base0026;NQDS QO WELL PROD9;1.394575148902702
1;base0026;NQDS BHP WELL PROD9;-0.1863113193051506
1;base0026;NQDS QL WELL PROD10;-7.604918364354708E-11
1;base0026;NQDS QW WELL PROD10;-66.5252798846364
1;base0026;NQDS QO WELL PROD10;1.630495531795568
1;base0026;NQDS BHP WELL PROD10;-0.448852322379651
1;base0026;NQDS QWI WELL INJ1;0.0
1;base0026;NQDS BHP WELL INJ1;-0.1011374866655794
1;base0026;NQDS QWI WELL INJ2;0.0
1;base0026;NQDS BHP WELL INJ2;-0.1848086617645117
1;base0026;NQDS QWI WELL INJ3;0.0
1;base0026;NQDS BHP WELL INJ3;0.2223219570094027
1;base0026;NQDS QWI WELL INJ4;0.0
1;base0026;NQDS BHP WELL INJ4;-0.582768034167146
1;base0026;NQDS QWI WELL INJ5;0.0
1;base0026;NQDS BHP WELL INJ5;-0.1338427498258951
1;base0026;NQDS QWI WELL INJ6;0.0
1;base0026;NQDS BHP WELL INJ6;-0.3176256377721576
1;base0026;NQDS QWI WELL INJ7;0.0
1;base0026;NQDS BHP WELL INJ7;-0.3683965731657921
1;base0026;NQDS QWI WELL INJ8;0.0
1;base0026;NQDS BHP WELL INJ8;0.3287562993449693
1;base0026;NQDS QWI WELL INJ9;0.0
1;base0026;NQDS BHP WELL INJ9;-0.1544426595055833
1;base0027;NQDS QL WELL WILDCAT;2.537440292126797E-10
1;base0027;NQDS QW WELL WILDCAT;-1.810802740011654
1;base0027;NQDS QO WELL WILDCAT;0.04995231778684991
1;base0027;NQDS BHP WELL WILDCAT;-0.3783816831929068
1;base0027;NQDS QL WELL PROD1;-3.421044475650335E-10
1;base0027;NQDS QW WELL PROD1;-39.93732585514618
1;base0027;NQDS QO WELL PROD1;3.7036053838886
1;base0027;NQDS BHP WELL PROD1;-0.4175459439055495
1;base0027;NQDS QL WELL PROD2;-3.929393955475947E-10
1;base0027;NQDS QW WELL PROD2;-33.38352200389195
1;base0027;NQDS QO WELL PROD2;7.522598672933508
1;base0027;NQDS BHP WELL PROD2;-0.3239305967849671
1;base0027;NQDS QL WELL PROD3;9.990588864760422E-14
1;base0027;NQDS QW WELL PROD3;2.813940980967347E-12
1;base0027;NQDS QO WELL PROD3;0.0
1;base0027;NQDS BHP WELL PROD3;-2.361355727205434
1;base0027;NQDS QL WELL PROD4;-4.358806133407637E-10
1;base0027;NQDS QW WELL PROD4;75.47416328250357
1;base0027;NQDS QO WELL PROD4;-5.728333628169714
1;base0027;NQDS BHP WELL PROD4;-0.4173557431956746
1;base0027;NQDS QL WELL PROD5;6.975692115660188E-14
1;base0027;NQDS QW WELL PROD5;2.300487006951803E-12
1;base0027;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0027;NQDS BHP WELL PROD5;-1.636817171965144
1;base0027;NQDS QL WELL PROD6;-3.97893182505668E-10
1;base0027;NQDS QW WELL PROD6;-39.8827180316221
1;base0027;NQDS QO WELL PROD6;1.566431720780662
1;base0027;NQDS BHP WELL PROD6;-0.4650524858295902
1;base0027;NQDS QL WELL PROD7;-3.058787268884807E-10
1;base0027;NQDS QW WELL PROD7;-57.92920693639988
1;base0027;NQDS QO WELL PROD7;6.532749132331484
1;base0027;NQDS BHP WELL PROD7;-9.784323254550332
1;base0027;NQDS QL WELL PROD8;1.521469031298247E-10
1;base0027;NQDS QW WELL PROD8;-48.31950407821758
1;base0027;NQDS QO WELL PROD8;0.8334627822415747
1;base0027;NQDS BHP WELL PROD8;0.4215172455677257
1;base0027;NQDS QL WELL PROD9;-1.179350076485154E-10
1;base0027;NQDS QW WELL PROD9;-57.3841702967049
1;base0027;NQDS QO WELL PROD9;1.348263085225505
1;base0027;NQDS BHP WELL PROD9;-1.081031025372977
1;base0027;NQDS QL WELL PROD10;-1.176227612957631E-10
1;base0027;NQDS QW WELL PROD10;-47.63533105464916
1;base0027;NQDS QO WELL PROD10;1.167495365516272
1;base0027;NQDS BHP WELL PROD10;-0.3614425145916522
1;base0027;NQDS QWI WELL INJ1;0.0
1;base0027;NQDS BHP WELL INJ1;0.2167425704927496
1;base0027;NQDS QWI WELL INJ2;0.0
1;base0027;NQDS BHP WELL INJ2;0.1176406856813479
1;base0027;NQDS QWI WELL INJ3;0.0
1;base0027;NQDS BHP WELL INJ3;-0.2603694560253716
1;base0027;NQDS QWI WELL INJ4;0.0
1;base0027;NQDS BHP WELL INJ4;-0.3785962853317025
1;base0027;NQDS QWI WELL INJ5;0.0
1;base0027;NQDS BHP WELL INJ5;-0.1550392403393522
1;base0027;NQDS QWI WELL INJ6;0.0
1;base0027;NQDS BHP WELL INJ6;-0.3814727625794325
1;base0027;NQDS QWI WELL INJ7;0.0
1;base0027;NQDS BHP WELL INJ7;-0.5522272818382732
1;base0027;NQDS QWI WELL INJ8;0.0
1;base0027;NQDS BHP WELL INJ8;0.2249391338116395
1;base0027;NQDS QWI WELL INJ9;0.0
1;base0027;NQDS BHP WELL INJ9;-0.1745243534200179
1;base0028;NQDS QL WELL WILDCAT;1.849130847470981E-10
1;base0028;NQDS QW WELL WILDCAT;2.478964312598019
1;base0028;NQDS QO WELL WILDCAT;-0.06837245412626607
1;base0028;NQDS BHP WELL WILDCAT;-0.5246969598178445
1;base0028;NQDS QL WELL PROD1;4.493355199681311E-10
1;base0028;NQDS QW WELL PROD1;-21.70025041477891
1;base0028;NQDS QO WELL PROD1;2.012401593578393
1;base0028;NQDS BHP WELL PROD1;-0.3507961839641744
1;base0028;NQDS QL WELL PROD2;-3.347746165814775E-10
1;base0028;NQDS QW WELL PROD2;-16.81310970889015
1;base0028;NQDS QO WELL PROD2;3.788505756408818
1;base0028;NQDS BHP WELL PROD2;-0.3711885816790159
1;base0028;NQDS QL WELL PROD3;4.450401527210981E-10
1;base0028;NQDS QW WELL PROD3;134.5203707637084
1;base0028;NQDS QO WELL PROD3;-1.193996469010192
1;base0028;NQDS BHP WELL PROD3;-0.3621682928624178
1;base0028;NQDS QL WELL PROD4;3.318459768769933E-10
1;base0028;NQDS QW WELL PROD4;-10.11980611048296
1;base0028;NQDS QO WELL PROD4;0.7681687088891053
1;base0028;NQDS BHP WELL PROD4;-0.4260973753237929
1;base0028;NQDS QL WELL PROD5;4.238533741668988E-14
1;base0028;NQDS QW WELL PROD5;1.397809943381295E-12
1;base0028;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0028;NQDS BHP WELL PROD5;-1.329129925702162
1;base0028;NQDS QL WELL PROD6;1.899011834575161E-11
1;base0028;NQDS QW WELL PROD6;-76.7281303353401
1;base0028;NQDS QO WELL PROD6;3.013612893862672
1;base0028;NQDS BHP WELL PROD6;-8.239703459688462
1;base0028;NQDS QL WELL PROD7;-4.539910679762415E-10
1;base0028;NQDS QW WELL PROD7;3.324915557963771
1;base0028;NQDS QO WELL PROD7;-0.374865759176233
1;base0028;NQDS BHP WELL PROD7;-1.240515595951647
1;base0028;NQDS QL WELL PROD8;2.32350801987306E-10
1;base0028;NQDS QW WELL PROD8;176.1918964438106
1;base0028;NQDS QO WELL PROD8;-3.039397521572656
1;base0028;NQDS BHP WELL PROD8;0.4694427417136083
1;base0028;NQDS QL WELL PROD9;-1.385866121142912E-10
1;base0028;NQDS QW WELL PROD9;-52.49728632670055
1;base0028;NQDS QO WELL PROD9;1.233448656381319
1;base0028;NQDS BHP WELL PROD9;-0.3570346685204027
1;base0028;NQDS QL WELL PROD10;7.820852849283618E-11
1;base0028;NQDS QW WELL PROD10;-56.41752733092046
1;base0028;NQDS QO WELL PROD10;1.382755577633138
1;base0028;NQDS BHP WELL PROD10;-0.4439427317855792
1;base0028;NQDS QWI WELL INJ1;0.0
1;base0028;NQDS BHP WELL INJ1;0.19748663677374
1;base0028;NQDS QWI WELL INJ2;0.0
1;base0028;NQDS BHP WELL INJ2;-0.1621666554335125
1;base0028;NQDS QWI WELL INJ3;0.0
1;base0028;NQDS BHP WELL INJ3;0.3007119598515326
1;base0028;NQDS QWI WELL INJ4;0.0
1;base0028;NQDS BHP WELL INJ4;-0.2511758223394799
1;base0028;NQDS QWI WELL INJ5;0.0
1;base0028;NQDS BHP WELL INJ5;-0.2064326410227775
1;base0028;NQDS QWI WELL INJ6;0.0
1;base0028;NQDS BHP WELL INJ6;-0.2592471164800163
1;base0028;NQDS QWI WELL INJ7;0.0
1;base0028;NQDS BHP WELL INJ7;-1.087455748359621
1;base0028;NQDS QWI WELL INJ8;0.0
1;base0028;NQDS BHP WELL INJ8;0.3635932216837271
1;base0028;NQDS QWI WELL INJ9;0.0
1;base0028;NQDS BHP WELL INJ9;-0.3279032040037121
1;base0029;NQDS QL WELL WILDCAT;-7.415501140925975E-11
1;base0029;NQDS QW WELL WILDCAT;-10.65213196853708
1;base0029;NQDS QO WELL WILDCAT;0.2938500991473999
1;base0029;NQDS BHP WELL WILDCAT;-0.8776911561586904
1;base0029;NQDS QL WELL PROD1;-3.14163718395488E-10
1;base0029;NQDS QW WELL PROD1;-44.59523369442202
1;base0029;NQDS QO WELL PROD1;4.135575929453406
1;base0029;NQDS BHP WELL PROD1;-1.143271347962172
1;base0029;NQDS QL WELL PROD2;4.499984482196733E-10
1;base0029;NQDS QW WELL PROD2;-21.11000641739345
1;base0029;NQDS QO WELL PROD2;4.756802585241452
1;base0029;NQDS BHP WELL PROD2;-0.1992934597820256
1;base0029;NQDS QL WELL PROD3;2.914378652820014E-14
1;base0029;NQDS QW WELL PROD3;8.208614763593622E-13
1;base0029;NQDS QO WELL PROD3;0.0
1;base0029;NQDS BHP WELL PROD3;-0.3564958224777524
1;base0029;NQDS QL WELL PROD4;-2.519151305963008E-10
1;base0029;NQDS QW WELL PROD4;-24.14635417177914
1;base0029;NQDS QO WELL PROD4;1.83281553982746
1;base0029;NQDS BHP WELL PROD4;-0.5574884251347102
1;base0029;NQDS QL WELL PROD5;-6.653799305244683E-11
1;base0029;NQDS QW WELL PROD5;0.04154448106480849
1;base0029;NQDS QO WELL PROD5;-3.134931709584837E-4
1;base0029;NQDS BHP WELL PROD5;-2.703768907493221
1;base0029;NQDS QL WELL PROD6;-4.484887088735859E-10
1;base0029;NQDS QW WELL PROD6;32.42295208017622
1;base0029;NQDS QO WELL PROD6;-1.273353360657904
1;base0029;NQDS BHP WELL PROD6;-0.394541738671581
1;base0029;NQDS QL WELL PROD7;2.123580294789808E-10
1;base0029;NQDS QW WELL PROD7;-31.16875700844894
1;base0029;NQDS QO WELL PROD7;3.514996326213483
1;base0029;NQDS BHP WELL PROD7;-0.7220543110606511
1;base0029;NQDS QL WELL PROD8;-3.837104926750837E-10
1;base0029;NQDS QW WELL PROD8;-13.82560448803557
1;base0029;NQDS QO WELL PROD8;0.2384623249649928
1;base0029;NQDS BHP WELL PROD8;-0.2884483460231766
1;base0029;NQDS QL WELL PROD9;-7.352940553840865E-11
1;base0029;NQDS QW WELL PROD9;-41.95488285549833
1;base0029;NQDS QO WELL PROD9;0.9857572969323748
1;base0029;NQDS BHP WELL PROD9;-0.2480043095626602
1;base0029;NQDS QL WELL PROD10;-1.190561581231964E-10
1;base0029;NQDS QW WELL PROD10;-46.20524747466185
1;base0029;NQDS QO WELL PROD10;1.132447194817303
1;base0029;NQDS BHP WELL PROD10;-0.5784940315722185
1;base0029;NQDS QWI WELL INJ1;0.0
1;base0029;NQDS BHP WELL INJ1;0.1190300721529725
1;base0029;NQDS QWI WELL INJ2;0.0
1;base0029;NQDS BHP WELL INJ2;-0.2090517316950536
1;base0029;NQDS QWI WELL INJ3;0.0
1;base0029;NQDS BHP WELL INJ3;0.2242127679750614
1;base0029;NQDS QWI WELL INJ4;0.0
1;base0029;NQDS BHP WELL INJ4;-0.3713962961076871
1;base0029;NQDS QWI WELL INJ5;0.0
1;base0029;NQDS BHP WELL INJ5;-0.1517133172224551
1;base0029;NQDS QWI WELL INJ6;0.0
1;base0029;NQDS BHP WELL INJ6;-0.2180721921442439
